Timestamp,EPC,Antenna,RSSI,Channel,Address
1560957846466417,E2000019510802011320B0CC,3,-68.5,866.9,SpeedwayR-12-CB-07.local
1560957846498114,E2000019510802091320B910,4,-67.5,866.9,SpeedwayR-12-CB-07.local
1560957846528777,E2000019510802051320B90E,1,-67.5,866.9,SpeedwayR-12-CB-07.local
1560957846530312,E200001951080047132014DB,1,-65.5,866.9,SpeedwayR-12-CB-07.local
1560957846533901,E20000195108006813202666,1,-63.5,866.9,SpeedwayR-12-CB-07.local
1560957846557783,E200001951080047132014DB,2,-64,866.9,SpeedwayR-12-CB-07.local
1560957846560443,E2000019510802051320B90E,2,-71.5,866.9,SpeedwayR-12-CB-07.local
1560957846592204,E2000019510802011320B0CC,3,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957846627086,E2000019510802091320B910,4,-66.5,866.9,SpeedwayR-12-CB-07.local
1560957846630709,E2000019510802011320B0CC,4,-70,866.9,SpeedwayR-12-CB-07.local
1560957846664895,E2000019510802051320B90E,1,-66,866.9,SpeedwayR-12-CB-07.local
1560957846666007,E200001951080047132014DB,1,-66,866.9,SpeedwayR-12-CB-07.local
1560957846667109,E20000195108006813202666,1,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957846699697,E200001951080047132014DB,2,-61.5,866.9,SpeedwayR-12-CB-07.local
1560957846735357,E2000019510802011320B0CC,3,-66,866.9,SpeedwayR-12-CB-07.local
1560957846767837,E2000019510802091320B910,4,-67,866.9,SpeedwayR-12-CB-07.local
1560957846792830,E2000019510802051320B90E,1,-65.5,866.9,SpeedwayR-12-CB-07.local
1560957846794514,E20000195108006813202666,1,-64.5,866.9,SpeedwayR-12-CB-07.local
1560957846821580,E200001951080047132014DB,2,-59,866.9,SpeedwayR-12-CB-07.local
1560957846896943,E20000195108006813202666,1,-64,866.9,SpeedwayR-12-CB-07.local
1560957846901308,E2000019510802051320B90E,1,-67,866.9,SpeedwayR-12-CB-07.local
1560957846902387,E200001951080047132014DB,1,-65.5,866.9,SpeedwayR-12-CB-07.local
1560957846937468,E200001951080047132014DB,2,-59.5,866.9,SpeedwayR-12-CB-07.local
1560957847001927,E2000019510802091320B910,4,-67,866.9,SpeedwayR-12-CB-07.local
1560957847035652,E200001951080047132014DB,1,-64,866.9,SpeedwayR-12-CB-07.local
1560957847037325,E2000019510802051320B90E,1,-69.5,866.9,SpeedwayR-12-CB-07.local
1560957847038652,E20000195108006813202666,1,-62.5,866.9,SpeedwayR-12-CB-07.local
1560957847070549,E200001951080047132014DB,2,-61.5,866.9,SpeedwayR-12-CB-07.local
1560957847136952,E2000019510802091320B910,4,-62,866.9,SpeedwayR-12-CB-07.local
1560957847169381,E20000195108006813202666,1,-61,866.9,SpeedwayR-12-CB-07.local
1560957847172110,E200001951080047132014DB,1,-62.5,866.9,SpeedwayR-12-CB-07.local
1560957847201717,E200001951080047132014DB,2,-60.5,866.9,SpeedwayR-12-CB-07.local
1560957847233895,E2000019510802011320B0CC,3,-68.5,866.9,SpeedwayR-12-CB-07.local
